id,locale,partition,split,scenario_id,scenario_name,intent_id,intent_name,utt,annot_utt
7282,tr-TR,train,train,2,calendar,32,calendar_query,bugün programım ne kadar yoğun,[date : bugün] programım ne kadar yoğun
7283,tr-TR,train,train,2,calendar,30,calendar_remove,bir buçuk randevumu iptal et,[time : bir buçuk] randevumu iptal et
7284,tr-TR,train,train,2,calendar,30,calendar_remove,dişçi randevumu iptal et,[event_name : dişçi randevumu] iptal et
7285,tr-TR,train,train,2,calendar,30,calendar_remove,yaklaşan yoga seanslarının hepsini sil,[event_name : yaklaşan yoga seanslarının] hepsini sil
7286,tr-TR,train,train,2,calendar,50,calendar_set,bana bir sonraki toplantıyı önceden hatırlat,bana bir sonraki [event_name : toplantıyı] önceden hatırlat
7288,tr-TR,train,train,2,calendar,50,calendar_set,karımın doğum günü için beni önceden uyar,[relation : karımın] [event_name : doğum günü] için beni önceden uyar
7290,tr-TR,train,train,2,calendar,30,calendar_remove,bugün için tüm randevularımı sil,[date : bugün] için tüm [event_name : randevularımı] sil
7296,tr-TR,train,train,2,calendar,30,calendar_remove,yapabiliyorsan planlanmış takvim etkinliklerimi kaldır,yapabiliyorsan planlanmış takvim etkinliklerimi kaldır
7297,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimi al ve onu temizle,takvimimi al ve onu [time : temizle]
7298,tr-TR,train,train,2,calendar,50,calendar_set,lütfen saat akşam beşte toplantım olduğunu yayınla,lütfen saat [time : akşam beşte] [event_name : toplantım] olduğunu yayınla
7299,tr-TR,train,train,2,calendar,50,calendar_set,yarın sabah dokuzdaki toplantı için bir hatırlatıcı ayarla,[date : yarın] [time : sabah dokuzdaki] [event_name : toplantı] için bir hatırlatıcı ayarla
7301,tr-TR,train,train,2,calendar,50,calendar_set,lütfen şirket çalışanlarımla bir toplantı düzenle,lütfen [relation : şirket çalışanlarımla] bir [event_name : toplantı] düzenle
7302,tr-TR,train,train,2,calendar,50,calendar_set,bu haftaki bir saatlik toplantı için iyi bir zaman tavsiyesi,[date : bu haftaki] [time : bir saatlik] [event_name : toplantı] için iyi bir zaman tavsiyesi
7303,tr-TR,train,train,2,calendar,50,calendar_set,hadi salı günü için takvimi bir şeyle dolduralım,hadi [date : salı günü] için takvimi bir şeyle dolduralım
7306,tr-TR,train,train,2,calendar,50,calendar_set,her cuma öğlene yeni bir etkinlik ekle,her [date : cuma] [timeofday : öğlene] yeni bir etkinlik ekle
7307,tr-TR,train,train,2,calendar,30,calendar_remove,bu ayki tüm etkinlikleri sil,[date : bu ayki] tüm etkinlikleri sil
7308,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimi sil,takvimimi sil
7311,tr-TR,train,train,2,calendar,50,calendar_set,perşembe saat bire lale ile öğle yemeği ekle,[date : perşembe] saat [time : bire] [person : lale] ile [meal_type : öğle yemeği] ekle
7313,tr-TR,train,train,2,calendar,50,calendar_set,pazar günü anne ve baba ile kilise,[date : pazar günü] [relation : anne] ve [relation : baba ile] [event_name : kilise]
7315,tr-TR,train,train,2,calendar,32,calendar_query,herhangi bir şey için rezerve edilmiş miyim,herhangi bir şey için rezerve edilmiş miyim
7318,tr-TR,train,train,2,calendar,50,calendar_set,yaklaşan bu etkinlik için antalyada olmam gerekiyor bunu ekleyebilir misin,yaklaşan bu etkinlik için [place_name : antalyada] olmam gerekiyor bunu ekleyebilir misin
7320,tr-TR,train,train,2,calendar,32,calendar_query,bugün saat iki dört arasında hangi olaylar oluyor,[date : bugün] saat [time : iki dört arasında] hangi olaylar oluyor
7321,tr-TR,train,train,2,calendar,32,calendar_query,bugün öğleden sonra saat iki ile dört arasında şehrimde hangi etkinlikler olacak,[date : bugün] öğleden [time : sonra saat iki ile dört] arasında [place_name : şehrimde] hangi etkinlikler olacak
7322,tr-TR,train,train,2,calendar,50,calendar_set,takvimimde gelecek salı gününü cihan'ın doğum günü olarak işaretle,takvimimde gelecek [date : salı gününü] [person : cihan'ın] [event_name : doğum günü] olarak işaretle
7323,tr-TR,train,train,2,calendar,50,calendar_set,lütfen takvimime bu cuma öğleden sonra altı için doktor selami ile bir randevu girin,lütfen takvimime bu [date : cuma] [time : öğleden sonra altı için] [person : doktor selami] ile bir [event_name : randevu] girin
7324,tr-TR,train,train,2,calendar,50,calendar_set,beş mart'taki dans resitaline katılmam gerektiğini bana haber ver,[date : beş mart'taki] [event_name : dans resitaline] katılmam gerektiğini bana haber ver
7325,tr-TR,train,train,2,calendar,50,calendar_set,yedi martta veliefendi hipodromundaki at yarışından bir gün önce bana haber ver,[date : yedi martta] [place_name : veliefendi hipodromundaki] [event_name : at yarışından] bir gün önce bana haber ver
7326,tr-TR,train,train,2,calendar,50,calendar_set,on bir martta randevumun gününde bana haber ver,[date : on bir martta] [event_name : randevumun] gününde bana haber ver
7327,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimdeki tüm içeriği sil,takvimimdeki tüm içeriği sil
7328,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimden tüm etkinlikleri ve içeriği sil,takvimimden tüm etkinlikleri ve içeriği sil
7329,tr-TR,train,train,2,calendar,50,calendar_set,meryem'in doğum gününü iki gün öncesinden bildir,[person : meryem'in] [event_name : doğum gününü] iki gün öncesinden bildir
7330,tr-TR,train,train,2,calendar,50,calendar_set,kimya sınavımdan üç gün önce bana haber ver lütfen,[event_name : kimya sınavımdan] üç gün önce bana haber ver lütfen
7331,tr-TR,train,train,8,iot,8,iot_wemo_off,evden çıkarken enerji tasarrufu için kablosuz interneti kapat,evden çıkarken enerji tasarrufu için [device_type : kablosuz interneti] kapat
7332,tr-TR,train,train,2,calendar,50,calendar_set,sesini yüzde bir açması için kayıp android telefonuna mesaj at,sesini yüzde bir açması için kayıp android telefonuna mesaj at
7333,tr-TR,train,train,2,calendar,50,calendar_set,takvimime etkinlik ekle,takvimime etkinlik ekle
7334,tr-TR,train,train,2,calendar,50,calendar_set,kişi ile olan etkinliğimin saatini ve yerini planla,kişi ile olan etkinliğimin saatini ve yerini planla
7335,tr-TR,train,train,2,calendar,50,calendar_set,etkinliğimi randevum olan kişi ile yer ve tarih belirterek not et,etkinliğimi randevum olan kişi ile yer ve tarih belirterek not et
7336,tr-TR,train,train,2,calendar,32,calendar_query,gelecek haftaki planım ne,[date : gelecek haftaki] planım ne
7337,tr-TR,train,train,2,calendar,32,calendar_query,yarın ajandamda ne var,[date : yarın] ajandamda ne var
7338,tr-TR,train,train,2,calendar,32,calendar_query,bu gece kaç şey planladım,[timeofday : bu gece] kaç şey planladım
7339,tr-TR,train,train,2,calendar,30,calendar_remove,yarınki toplantıyı sil,[date : yarınki] [event_name : toplantıyı] sil
7340,tr-TR,train,train,2,calendar,30,calendar_remove,yarınki toplantımı iptal et,[date : yarınki] [event_name : toplantımı] iptal et
7342,tr-TR,train,train,2,calendar,30,calendar_remove,takvimdeki etkinlikleri kontrol et ve bir sonraki etkinliği sil,takvimdeki etkinlikleri kontrol et ve bir sonraki etkinliği sil
7343,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimdeki her şeyden kurtul,takvimimdeki her şeyden kurtul
7344,tr-TR,train,train,2,calendar,30,calendar_remove,tüm takvim etkinliklerini sil,tüm takvim etkinliklerini sil
7346,tr-TR,train,train,2,calendar,50,calendar_set,takvimime yirmi temmuz ali'nin doğum günü olarak eklenmeli,takvimime [date : yirmi temmuz] [person : ali'nin] [event_name : doğum günü] olarak eklenmeli
7347,tr-TR,train,train,2,calendar,50,calendar_set,on iki temmuz beril'in doğum günü ve takvimimin bu tarihle güncellenmesi lazım,[date : on iki temmuz] [person : beril'in] [event_name : doğum günü] ve takvimimin bu tarihle güncellenmesi lazım
7348,tr-TR,train,train,2,calendar,50,calendar_set,kızılayda gerçekleşen tüm mart etkinliklerini takvimime ekle,[place_name : kızılayda] gerçekleşen tüm [date : mart] etkinliklerini takvimime ekle
7349,tr-TR,train,train,2,calendar,50,calendar_set,fuardaki tüm mart etkinlikleri takvimime eklenecek,[place_name : fuardaki] tüm [date : mart] etkinlikleri takvimime eklenecek
7350,tr-TR,train,train,2,calendar,50,calendar_set,takvimim marttaki tüm kızılay etkinlikleriyle güncellenecek,takvimim [date : marttaki] tüm [place_name : kızılay] etkinlikleriyle güncellenecek
7352,tr-TR,train,train,2,calendar,50,calendar_set,yarın saat dörtte john c. ve karısı ile buluşma olacağını takvimime koyar mısın,[date : yarın] saat [time : dörtte] [person : john c.] ve [person : karısı] ile [event_name : buluşma] olacağını takvimime koyar mısın
7354,tr-TR,train,train,17,weather,13,weather_query,bana yarın izmir için hava tahminini söyler misin,bana [date : yarın] [place_name : izmir] için hava tahminini söyler misin
7356,tr-TR,train,train,2,calendar,50,calendar_set,on üç dakika sonra bana parka gitmeyi hatırlat,[time : on üç dakika] sonra bana [event_name : parka gitmeyi] hatırlat
7358,tr-TR,train,train,2,calendar,32,calendar_query,mart takvimimdeki tüm etkinlikleri listele,[date : mart] takvimimdeki tüm etkinlikleri listele
7359,tr-TR,train,train,2,calendar,32,calendar_query,mart takvimimdeki etkinlikler listelenmeli,[date : mart] takvimimdeki etkinlikler listelenmeli
7360,tr-TR,train,train,2,calendar,30,calendar_remove,bir sonraki düğün etkinliğini sil,bir sonraki [event_name : düğün] etkinliğini sil
7361,tr-TR,train,train,2,calendar,30,calendar_remove,lütfen bir sonraki doğum günü etkinliğini sil,lütfen bir sonraki [event_name : doğum günü] etkinliğini sil
7362,tr-TR,train,train,2,calendar,30,calendar_remove,sadece bir sonraki nişan etkinliğini sil,sadece bir sonraki [event_name : nişan] etkinliğini sil
7363,tr-TR,train,train,2,calendar,30,calendar_remove,takvime git ve yirmi yedi mart iki bin on yedideki üçüncü etkinliği sil,takvime git ve [date : yirmi yedi mart iki bin on yedideki] üçüncü etkinliği sil
7364,tr-TR,train,train,2,calendar,30,calendar_remove,yirmi yedi ekim iki bin yirmi birdeki ilk etkinliği sil,yirmi yedi ekim [date : iki bin yirmi birdeki] ilk etkinliği sil
7366,tr-TR,train,train,2,calendar,50,calendar_set,otuz bir mart iki bin on yedi tarihinde raci'nin nikahı için bir hatırlatıcı ayarla,[date : otuz bir mart iki bin on yedi tarihinde] [person : raci'nin] [event_name : nikahı] için bir hatırlatıcı ayarla
7368,tr-TR,train,train,2,calendar,50,calendar_set,mart ayındaki tüm zorlu center etkinliklerini takvimime ekle,[date : mart] ayındaki tüm [place_name : zorlu center] etkinliklerini takvimime ekle
7369,tr-TR,train,train,2,calendar,50,calendar_set,tüm sayapark mart etkinliği takvimime eklenmeli,tüm [place_name : sayapark] [date : mart] etkinliği takvimime eklenmeli
7370,tr-TR,train,train,2,calendar,50,calendar_set,takvimim tüm rccg mart etkinlikleriyle güncellenecek,takvimim tüm [place_name : rccg] [date : mart] etkinlikleriyle güncellenecek
7371,tr-TR,train,train,2,calendar,32,calendar_query,bu ay için hangi program etkinliğim var,[date : bu ay] için hangi program etkinliğim var
7372,tr-TR,train,train,2,calendar,32,calendar_query,bu hafta hangi randevularım veya toplantılarım var,[date : bu hafta] hangi [event_name : randevularım] veya [event_name : toplantılarım] var
7375,tr-TR,train,train,2,calendar,32,calendar_query,mart ayında hangi toplantılar mevcut,[date : mart] ayında hangi [event_name : toplantılar] mevcut
7376,tr-TR,train,train,2,calendar,32,calendar_query,mart ayında mevcut toplantılar nelerdir,[date : mart] ayında mevcut [event_name : toplantılar] nelerdir
7377,tr-TR,train,train,2,calendar,50,calendar_set,bu ayın salı günü annemle öğle yemeği planla,[date : bu ayın salı] günü [relation : annemle] [meal_type : öğle yemeği] planla
7378,tr-TR,train,train,2,calendar,50,calendar_set,bu cuma için doktor randevusu alın,bu [date : cuma] için [event_name : doktor randevusu] alın
7379,tr-TR,train,train,2,calendar,32,calendar_query,lütfen bugün müşterilerle toplantıyı gösterin,lütfen [date : bugün] [relation : müşterilerle] toplantıyı gösterin
7382,tr-TR,train,train,2,calendar,32,calendar_query,takvimimde ikiden fazla doktor randevusu var mı,takvimimde ikiden fazla [event_name : doktor randevusu] var mı
7383,tr-TR,train,train,2,calendar,50,calendar_set,yirmi ekim sabah on buçuğa bir toplantı ayarla,[date : yirmi ekim] [time : sabah on buçuğa] bir [event_name : toplantı] ayarla
7384,tr-TR,train,train,2,calendar,50,calendar_set,yirmi ekimdeki toplantı için yönetim kadrosunun bir listesini yap,[date : yirmi ekimdeki] [event_name : toplantı] için [event_name : yönetim kadrosunun] bir listesini yap
7385,tr-TR,train,train,2,calendar,50,calendar_set,bana tüm katılımcıları aramam gerektiğini hatırlat,bana tüm [person : katılımcıları] aramam gerektiğini hatırlat
7386,tr-TR,train,train,2,calendar,32,calendar_query,bana hatırlatmalarımı göster,bana hatırlatmalarımı göster
7387,tr-TR,train,train,2,calendar,32,calendar_query,kaç tane askıda hatırlatmam var,kaç tane askıda hatırlatmam var
7388,tr-TR,train,train,2,calendar,32,calendar_query,bekleyen hatırlatıcılarımın her birini görmek istiyorum,bekleyen hatırlatıcılarımın her birini görmek istiyorum
7389,tr-TR,train,train,2,calendar,30,calendar_remove,lütfen bu cuma akşam dokuz için planlanan akşam yemeğini sil,lütfen bu [date : cuma] [time : akşam dokuz] için planlanan [meal_type : akşam yemeğini] sil
7390,tr-TR,train,train,2,calendar,30,calendar_remove,bu haftaki dişçi randevusunu iptal et,[date : bu haftaki] [event_name : dişçi randevusunu] iptal et
7391,tr-TR,train,train,2,calendar,30,calendar_remove,artık anneme yarınki öğle yemeği için katılmayacağım,artık [relation : anneme] [date : yarınki] [meal_type : öğle yemeği] için katılmayacağım
7392,tr-TR,train,train,2,calendar,32,calendar_query,yarın ne yapmam lazım,[date : yarın] ne yapmam lazım
7393,tr-TR,train,train,2,calendar,32,calendar_query,takvimimde ne var,takvimimde ne var
7394,tr-TR,train,train,2,calendar,32,calendar_query,sırada ne var,sırada ne var
7395,tr-TR,train,train,2,calendar,32,calendar_query,bu ayın programında hangi etkinlikler var,[date : bu ayın] programında hangi etkinlikler var
7396,tr-TR,train,train,2,calendar,32,calendar_query,bu hafta için planlanmış herhangi bir etkinlik var mı,[date : bu hafta] için planlanmış herhangi bir etkinlik var mı
7398,tr-TR,train,train,2,calendar,50,calendar_set,takvime mutlu yıllar ekle,takvime [event_name : mutlu yıllar] ekle
7399,tr-TR,train,train,2,calendar,50,calendar_set,takvimde serhat'ın doğum günüyle ilgili yeni bir etkinlik oluştur,takvimde [person : serhat'ın] [event_name : doğum günüyle] ilgili yeni bir etkinlik oluştur
7400,tr-TR,train,train,2,calendar,50,calendar_set,takvime noel ekle,takvime [event_name : noel] ekle
7403,tr-TR,train,train,2,calendar,50,calendar_set,önümüzdeki hafta ailem ile yeni yılı ekle,[date : önümüzdeki hafta] [relation : ailem] ile [event_name : yeni yılı] ekle
7404,tr-TR,train,train,2,calendar,50,calendar_set,yılbaşı etkinliği ile ve evde olacak şekilde bir etkinlik oluştur,[event_name : yılbaşı] etkinliği ile ve [place_name : evde] olacak şekilde bir etkinlik oluştur
7405,tr-TR,train,train,2,calendar,50,calendar_set,takvimde ahmet'in doğum günü için tekrarlayan etkinlik oluştur,takvimde [person : ahmet'in] [event_name : doğum günü] için [general_frequency : tekrarlayan] etkinlik oluştur
7406,tr-TR,train,train,2,calendar,50,calendar_set,takvimde tekrar eden etkinlik egzersiz gününü ayarla,takvimde [general_frequency : tekrar eden] etkinlik [event_name : egzersiz] gününü ayarla
7407,tr-TR,train,train,2,calendar,50,calendar_set,perşembe yüzme günü etkinliğini ekle ve tekrar edecek şekilde ayarla,[date : perşembe] [event_name : yüzme] günü etkinliğini ekle ve [general_frequency : tekrar edecek] şekilde ayarla
7408,tr-TR,train,train,2,calendar,50,calendar_set,yirmi bir ocak iki bin on yedide tekrarlanacak bir doğum günün kutlu olsun ali diye bir etkinlik ayarla,[date : yirmi bir ocak iki bin on yedide] tekrarlanacak bir [event_name : doğum günün kutlu olsun] [person : ali] diye bir etkinlik ayarla
7409,tr-TR,train,train,2,calendar,50,calendar_set,pazartesi günleri spor salonu etkinliği oluştur ve onu tekrarlı olacak şekilde ayarla,[date : pazartesi] günleri [event_name : spor salonu] etkinliği oluştur ve onu [general_frequency : tekrarlı] olacak şekilde ayarla
7410,tr-TR,train,train,2,calendar,50,calendar_set,yirmi beş aralık iki bin on yedide bir noel etkinliği oluştur ve bunu tekrarlayan bir hatırlatma olarak ayarla,[date : yirmi beş aralık iki bin on yedide] bir [event_name : noel] etkinliği oluştur ve bunu [general_frequency : tekrarlayan] bir hatırlatma olarak ayarla
7411,tr-TR,train,train,2,calendar,50,calendar_set,gelecek hafta tüm doğum günlerini bildir,[date : gelecek hafta] tüm [event_name : doğum günlerini] bildir
7412,tr-TR,train,train,2,calendar,50,calendar_set,gelecek ay gerçekleşecek herhangi bir festival hakkında beni bilgilendir,[date : gelecek ay] gerçekleşecek herhangi bir [event_name : festival] hakkında beni bilgilendir
7413,tr-TR,train,train,2,calendar,50,calendar_set,yarınki tüm toplantılardan beni haberdar et,[date : yarınki] tüm [event_name : toplantılardan] beni haberdar et
7414,tr-TR,train,train,2,calendar,50,calendar_set,yılbaşıyla ilgili programım için hatırlatıcıyı tekrarla,[event_name : yılbaşıyla] ilgili programım için hatırlatıcıyı tekrarla
7415,tr-TR,train,train,2,calendar,50,calendar_set,yılbaşı için hatırlatıcıyı tekrarla,[event_name : yılbaşı] için hatırlatıcıyı tekrarla
7416,tr-TR,train,train,2,calendar,50,calendar_set,yılbaşı randevularım için hatırlatıcıyı tekrarla,[event_name : yılbaşı randevularım] için hatırlatıcıyı tekrarla
7417,tr-TR,train,train,2,calendar,50,calendar_set,lütfen bu pazar ayine gitmeyi hatırlat,lütfen bu [date : pazar] [event_name : ayine] gitmeyi hatırlat
7418,tr-TR,train,train,2,calendar,50,calendar_set,bu cuma toplantı,bu [date : cuma] [event_name : toplantı]
7419,tr-TR,train,train,2,calendar,50,calendar_set,bu pazartesi aile toplantısı,bu [date : pazartesi] [relation : aile] [event_name : toplantısı]
7420,tr-TR,train,train,2,calendar,50,calendar_set,arkadaşla bir görüşme yapmak,[relation : arkadaşla] bir [event_name : görüşme] yapmak
7422,tr-TR,train,train,2,calendar,50,calendar_set,arkadaşa bir bildirim gönder,[event_name : arkadaşa] bir bildirim gönder
7423,tr-TR,train,train,2,calendar,50,calendar_set,bu pazartesi buluşuyoruz,bu [date : pazartesi] [event_name : buluşuyoruz]
7425,tr-TR,train,train,2,calendar,32,calendar_query,bana hatırlatıcıları göster,bana hatırlatıcıları göster
7426,tr-TR,train,train,2,calendar,32,calendar_query,bana ayarladığım hatırlatmaları hatırlat,bana ayarladığım hatırlatmaları hatırlat
7427,tr-TR,train,train,2,calendar,32,calendar_query,bana hatırlatmaları göster,bana hatırlatmaları göster
7428,tr-TR,train,train,2,calendar,32,calendar_query,gelecek etkinliklerimi sunar mısın,gelecek etkinliklerimi sunar mısın
7429,tr-TR,train,train,2,calendar,50,calendar_set,haftaya pazartesi toplantı,[date : haftaya pazartesi] [event_name : toplantı]
7430,tr-TR,train,train,2,calendar,30,calendar_remove,bu etkinliğin takvimimden kaldırılmasını istiyorum,bu etkinliğin takvimimden kaldırılmasını istiyorum
7431,tr-TR,train,train,2,calendar,30,calendar_remove,bu etkinliği kaldırmanı istiyorum,bu etkinliği kaldırmanı istiyorum
7432,tr-TR,train,train,2,calendar,50,calendar_set,takvim etkinliği oluştur,takvim etkinliği oluştur
7433,tr-TR,train,train,2,calendar,50,calendar_set,lokasyon benim ofisim,lokasyon benim [place_name : ofisim]
7434,tr-TR,train,train,2,calendar,30,calendar_remove,takvimimdeki bir sonraki etkinliği kaldır,takvimimdeki bir sonraki etkinliği kaldır
7435,tr-TR,train,train,2,calendar,30,calendar_remove,senden takvimimdeki bir sonraki etkinliği kaldırmanı isteyebilir miyim,senden takvimimdeki bir sonraki etkinliği kaldırmanı isteyebilir miyim
7436,tr-TR,train,train,2,calendar,32,calendar_query,bir sonraki programım ile ilgili bilgiye ihtiyacım var,bir sonraki programım ile ilgili bilgiye ihtiyacım var
7437,tr-TR,train,train,2,calendar,32,calendar_query,lütfen gelecek haftaki etkinlik için detaylı bilgi ver,lütfen gelecek haftaki etkinlik için detaylı bilgi ver
7438,tr-TR,train,train,2,calendar,32,calendar_query,bir sonraki programımın detaylarını öğrenmek istiyorum,bir sonraki programımın detaylarını öğrenmek istiyorum
7439,tr-TR,train,train,2,calendar,50,calendar_set,bu cuma anna ile buluşma,bu [date : cuma] [person : anna] ile [event_name : buluşma]
7440,tr-TR,train,train,2,calendar,50,calendar_set,ali ile gelecek hafta salı toplantı,[person : ali] ile [date : gelecek hafta salı] [event_name : toplantı]
7441,tr-TR,train,train,2,calendar,50,calendar_set,öbür gün aşkımla buluşma,[date : öbür gün] [event_name : aşkımla buluşma]
7442,tr-TR,train,train,2,calendar,32,calendar_query,mekan nerede,mekan nerede
7443,tr-TR,train,train,2,calendar,32,calendar_query,partiye kim gidiyor,[event_name : partiye] kim gidiyor
7444,tr-TR,train,train,2,calendar,32,calendar_query,partinin teması nedir,[event_name : partinin] teması nedir
7446,tr-TR,train,train,2,calendar,50,calendar_set,sadece bu kişilerle ayarlanmış bir etkinliğe ihtiyacım var,sadece bu kişilerle ayarlanmış bir etkinliğe ihtiyacım var
7447,tr-TR,train,train,2,calendar,50,calendar_set,sadece bu kişilerle yeni bir etkinlik oluşturabilir misin,sadece bu kişilerle yeni bir etkinlik oluşturabilir misin
7448,tr-TR,train,train,2,calendar,50,calendar_set,lütfen bu kişiyle bir toplantı programlar mısın,lütfen bu kişiyle bir [event_name : toplantı] programlar mısın
7451,tr-TR,train,train,2,calendar,50,calendar_set,lütfen bu etkinliği takvimime ekle,lütfen bu etkinliği takvimime ekle
7452,tr-TR,train,train,2,calendar,50,calendar_set,lütfen takvimimde yeni bir etkinlik oluşturur musun,lütfen takvimimde yeni bir etkinlik oluşturur musun
7453,tr-TR,train,train,2,calendar,50,calendar_set,takvimime yeni bir etkinlik eklemeni rica edebilir miyim,takvimime yeni bir etkinlik eklemeni rica edebilir miyim
7454,tr-TR,train,train,2,calendar,50,calendar_set,pazartesiden önce hatırlat,[date : pazartesiden] önce hatırlat
7456,tr-TR,train,train,2,calendar,50,calendar_set,bugün öğleden sonra ikide toplantım var lütfen bana hatırlat,[date : bugün] [time : öğleden sonra ikide] [event_name : toplantım] var lütfen bana hatırlat
7457,tr-TR,train,train,2,calendar,50,calendar_set,toplantıyı yarın akşam altı olarak yeniden planla ve üyeleri bilgilendir,[event_name : toplantıyı] [date : yarın] [time : akşam altı] olarak yeniden planla ve üyeleri bilgilendir
7459,tr-TR,train,train,2,calendar,50,calendar_set,oğlum ile takvim etkinliği oluştur,[relation : oğlum] ile takvim etkinliği oluştur
7460,tr-TR,train,train,2,calendar,50,calendar_set,takvim etkinliğinde birden fazla kişi var,takvim etkinliğinde birden fazla kişi var
7462,tr-TR,train,train,2,calendar,50,calendar_set,yirmi sekizinde dünya banka grubu ile randevum var lütfen bana hatırlat,[date : yirmi sekizinde] [event_name : dünya banka grubu] ile randevum var lütfen bana hatırlat
7464,tr-TR,train,train,2,calendar,50,calendar_set,sonraki güne sevgilimle randevu,[date : sonraki güne] [event_name : sevgilimle randevu]
7465,tr-TR,train,train,2,calendar,50,calendar_set,bu cuma partiye sevgilini al gel,bu [date : cuma] partiye [event_name : sevgilini al gel]
7466,tr-TR,train,train,2,calendar,32,calendar_query,şu anda devam eden eden etkinlikleri göster,şu anda devam eden eden etkinlikleri göster
7468,tr-TR,train,train,2,calendar,50,calendar_set,bugün bana temizlikçiden kıyafetlerimi almam gerektiğini hatırlat,[date : bugün] bana [event_name : temizlikçiden kıyafetlerimi almam] gerektiğini hatırlat
7469,tr-TR,train,train,2,calendar,50,calendar_set,bugün birden fazla toplantım var her toplantının başlamasından otuz dakika önce hatırlatmada bulun,[date : bugün] birden fazla [event_name : toplantım] var her toplantının başlamasından otuz dakika önce hatırlatmada bulun
7471,tr-TR,train,train,2,calendar,50,calendar_set,on temmuza düğün yıldönümüm için bir hatırlatıcı ayarla,[date : on temmuza] [event_name : düğün yıldönümüm] için bir hatırlatıcı ayarla
7472,tr-TR,train,train,16,alarm,48,alarm_set,saat için on kasıma alarm kur,saat için [date : on kasıma] alarm kur
7473,tr-TR,train,train,2,calendar,50,calendar_set,bana bugün akşam beşte öğretmenimle olan toplantıyı hatırlat,bana [date : bugün] [time : akşam beşte] [relation : öğretmenimle] olan [event_name : toplantıyı] hatırlat
7475,tr-TR,train,train,2,calendar,50,calendar_set,bana ve grup üyelerine bir duyuru gönder ve toplantı için yeni tarihi hatırlat,bana ve grup üyelerine bir duyuru gönder ve [event_name : toplantı] için yeni tarihi hatırlat
7476,tr-TR,train,train,2,calendar,50,calendar_set,perşembe öğleden sonra boş olup olmadığımı kontrol edebilir misin öyleyse yemek festivaline gitmek için bir hatırlatıcı ekle,[date : perşembe] [timeofday : öğleden sonra] boş olup olmadığımı kontrol edebilir misin öyleyse [event_name : yemek festivaline] gitmek için bir hatırlatıcı ekle
7478,tr-TR,train,train,2,calendar,32,calendar_query,bana bekleyen tüm hatırlatmaları söyle,bana bekleyen tüm hatırlatmaları söyle
7479,tr-TR,train,train,2,calendar,32,calendar_query,bana tüm toplantı hatırlatıcılarımı göster,bana tüm [event_name : toplantı] hatırlatıcılarımı göster
7480,tr-TR,train,train,2,calendar,32,calendar_query,hiç en acil olan herhangi bir hatırlatma var mı,hiç en acil olan herhangi bir hatırlatma var mı
7481,tr-TR,train,train,2,calendar,50,calendar_set,her hafta tekrar edecek bir hatırlatma istiyorum,[general_frequency : her hafta] tekrar edecek bir hatırlatma istiyorum
7482,tr-TR,train,train,2,calendar,50,calendar_set,olly benim için günlük bir hatırlatıcı düzenle,olly benim için [general_frequency : günlük] bir hatırlatıcı düzenle
7483,tr-TR,train,train,2,calendar,50,calendar_set,benim için günlük hatırlatma ayarla,benim için [general_frequency : günlük] hatırlatma ayarla
7484,tr-TR,train,train,2,calendar,50,calendar_set,her hafta takvimime bir uyarı koy,[general_frequency : her hafta] takvimime bir uyarı koy
7485,tr-TR,train,train,2,calendar,32,calendar_query,takvimimde hiç hatırlatma var mı,takvimimde hiç hatırlatma var mı
7487,tr-TR,train,train,2,calendar,32,calendar_query,bana tüm hatırlatıcılarımın listesini ver,bana tüm hatırlatıcılarımın listesini ver
7488,tr-TR,train,train,2,calendar,32,calendar_query,bu çarşamba randevular,bu [date : çarşamba] [event_name : randevular]
7489,tr-TR,train,train,2,calendar,50,calendar_set,yarın akşam beşte geliştirme ekibiyle bir toplantım var bana bir saat öncesinden hatırlatmada bulunmayı unutma,[date : yarın] [time : akşam beşte] [person : geliştirme ekibiyle] bir [event_name : toplantım] var bana bir saat öncesinden hatırlatmada bulunmayı unutma
7490,tr-TR,train,train,2,calendar,50,calendar_set,bana yarın sabah salı gününün programını hatırlat,bana [date : yarın] [timeofday : sabah] [date : salı gününün] programını hatırlat
7491,tr-TR,train,train,2,calendar,50,calendar_set,bugün akşam cemalpaşa postanesinden paketi al anımsatıcısı ekle,[date : bugün] [timeofday : akşam] [person : cemalpaşa] [place_name : postanesinden] [event_name : paketi al] anımsatıcısı ekle
7492,tr-TR,train,train,2,calendar,32,calendar_query,bu hafta olan etkinlikleri aç,[date : bu hafta] olan etkinlikleri aç
7493,tr-TR,train,train,2,calendar,32,calendar_query,hafta sonu randevuları,[time : hafta sonu] [event_name : randevuları]
7494,tr-TR,train,train,2,calendar,50,calendar_set,yarınki toplantıyı bana hatırlat,[date : yarınki] [event_name : toplantıyı] bana hatırlat
7497,tr-TR,train,train,2,calendar,32,calendar_query,doğum günü yemeği cuma günü için takvimde ekli mi,[event_name : doğum günü yemeği] [date : cuma günü] için takvimde ekli mi
